f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,label,frame,video_id
0.12470000237226486,0.3328999876976013,0.005452457815408707,0.002490817802026868,0.005994453094899654,0.00042599975131452084,0.41807231307029724,0.41081929206848145,0.1711842268705368,1.0,0.1711842268705368,999.0,0.0,0.0,0.2953000068664551,0.0,0.014600000344216824,0.0,0.37529999017715454,0.1670999974012375,0.0,0.0,0.21428602933883667,0.32651957869529724,-0.0046776821836829185,0.0037216972559690475,0.023037074133753777,-0.0015302144456654787,0.4617792069911957,0.3768139183521271,24.731645584106445,0.9756097793579102,24.731645584106445,999.0,0.0,0.0,0.15925489366054535,0.0,0.007297561503946781,0.0,0.32557249069213867,0.17348045110702515,0.1463414579629898,0.0,0.1838572770357132,0.04148488864302635,0.03918582573533058,0.005021786782890558,0.03264615684747696,0.026129793375730515,0.16229777038097382,0.07255099713802338,154.04550170898438,0.15425743162631989,154.04550170898438,0.0,0.0,0.0,0.15603816509246826,0.0,0.007350178435444832,0.0,0.09715202450752258,0.04148488864302635,0.3534480929374695,0.0,-0.37701618671417236,0.1546003669500351,-0.05359748378396034,0.0013232330093160272,-0.05318265035748482,0.009556143544614315,-0.011072129011154175,-0.033220261335372925,-0.07256200909614563,0.0,-0.07256200909614563,0.0,0.0,0.0,-0.33845001459121704,0.0,-0.011149999685585499,0.0,0.11041615903377533,-0.1546003520488739,-1.0,0.0,corner_taken,3537.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.30970001220703125,0.5108000040054321,0.009200033731758595,0.00222844653762877,0.009466075338423252,-0.0017534649232402444,0.23669230937957764,0.30037325620651245,0.23669230937957764,1.0,0.23669230937957764,0.30037325620651245,0.0,0.0,0.0,0.0,0.0,0.0,0.19030000269412994,0.01080000028014183,1.0,0.0,0.2860463559627533,0.4823756814002991,0.000607285532169044,-0.00234867911785841,0.017944885417819023,0.00034878766746260226,0.24334284663200378,0.3136465847492218,122.0394287109375,0.5365853905677795,170.7582244873047,146.46817016601562,0.5180603265762329,0.0,0.0,0.0,0.0,0.0,0.2139536738395691,0.03016098029911518,0.6097561120986938,0.0,0.07359481602907181,0.06011184677481651,0.0202352162450552,0.01735007017850876,0.01985837146639824,0.027997136116027832,0.09648076444864273,0.16764171421527863,326.8239440917969,0.4986597001552582,375.80859375,352.9817810058594,2.287698268890381,0.0,0.0,0.0,0.0,0.0,0.0735948234796524,0.054903265088796616,0.4878048896789551,0.0,0.000299990177154541,-0.0656999945640564,-0.010965170338749886,0.011935658752918243,0.012158537283539772,-0.007267436943948269,-0.023733854293823242,-0.133045494556427,-998.903076171875,0.0,-998.7937622070312,-998.903076171875,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030000507831573486,0.0656999945640564,0.0,0.0,shot_foot,5207.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.1655000001192093,0.1687999963760376,-0.11085130274295807,-0.06779373437166214,0.12993845343589783,-0.040364574640989304,0.47072675824165344,0.47072675824165344,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345000147819519,0.3312000036239624,0.0,0.0,0.49836093187332153,0.390787810087204,0.0030615415889769793,0.005688352510333061,0.06513401120901108,-0.0021934190299361944,0.26331835985183716,0.212994784116745,779.7883911132812,0.12195122241973877,877.2413330078125,901.5469970703125,0.7802897095680237,0.0,0.0,0.0,0.0,0.0,0.13161464035511017,0.14151951670646667,0.0,0.04878048598766327,0.1906151920557022,0.16164666414260864,0.06320812553167343,0.05036308616399765,0.04828041046857834,0.05590950697660446,0.20193646848201752,0.1685793101787567,413.3494567871094,0.32722941040992737,326.7127685546875,296.3916931152344,3.4573397636413574,0.0,0.0,0.0,0.0,0.0,0.13789281249046326,0.1342727541923523,0.0,0.2154088020324707,0.3644000291824341,0.21479998528957367,0.0671905055642128,-0.01124037615954876,-0.058282509446144104,0.010846065357327461,-0.35255321860313416,-0.28302931785583496,-998.8674926757812,0.0,0.0,-998.8674926757812,0.0,0.0,0.0,0.0,0.0,0.0,-0.2808000147342682,-0.21480000019073486,0.0,0.0,ball_carry,1995.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.5738999843597412,0.41440001130104065,0.09310673922300339,0.05897727608680725,0.11021426320075989,0.008229914121329784,0.11308655887842178,0.11308655887842178,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738999992609024,0.08560000360012054,0.0,0.0,0.3854706883430481,0.23852680623531342,-0.0010117393685504794,-0.002062815008684993,0.10072311758995056,0.0033918514382094145,0.4104365408420563,0.3984881639480591,755.4490356445312,0.04878048598766327,950.2952270507812,804.1537475585938,0.7107114195823669,0.0,0.0008329268312081695,0.0,0.00013536584447138011,0.0,0.2787438929080963,0.261473149061203,0.0,0.0,0.2982068657875061,0.15767516195774078,0.09877172112464905,0.053345609456300735,0.04961591958999634,0.06486614793539047,0.19291135668754578,0.2453763335943222,428.8158264160156,0.2154088020324707,215.07421875,395.7347106933594,4.49493408203125,0.0,0.005267889238893986,0.0,0.0008561289869248867,0.0,0.15603238344192505,0.15767516195774078,0.0,0.0,-0.3092999756336212,-0.3004000186920166,-0.11938779801130295,-0.0902298092842102,0.14342500269412994,0.07693499326705933,0.3595008850097656,0.6878941059112549,-998.1865844726562,0.0,0.0,-998.1865844726562,0.0,0.0,0.0,0.0,0.0,0.0,0.1988999992609024,0.3004000186920166,0.0,0.0,shot_foot,1777.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.9362000226974487,0.2973000109195709,0.007004495244473219,-6.343013228615746e-05,0.007004782557487488,-0.003087354823946953,0.7397674322128296,0.48099660873413086,0.7162185311317444,1.0,0.7162185311317444,999.0,0.0,0.0,0.0421999990940094,0.0,0.04515000060200691,0.0,0.43619999289512634,0.20270000398159027,2.0,0.0,0.7847291827201843,0.33431458473205566,-0.000978941097855568,-0.00031541945645585656,0.05219850316643715,-8.813682507025078e-05,0.5318883657455444,0.4167211055755615,0.3796086311340332,1.0,0.3796086311340332,999.0,0.27745941281318665,0.0,0.18477800488471985,0.0,0.04299997165799141,0.0,0.37669509649276733,0.1678658276796341,2.0731706619262695,0.0,0.2673753499984741,0.0761411190032959,0.07149060070514679,0.024046558886766434,0.054456569254398346,0.06074848771095276,0.18770644068717957,0.1102406308054924,0.24418427050113678,0.0,0.24418427050113678,0.0,1.7548072338104248,0.0,0.1177886351943016,0.0,0.018130643293261528,0.0,0.10325271636247635,0.07120510190725327,0.8378323912620544,0.0,-0.020099997520446777,0.009299993515014648,0.010738546960055828,0.0022823065519332886,0.0038627050817012787,-0.001706201583147049,0.20082247257232666,-0.022146642208099365,0.5377711653709412,0.0,0.5377711653709412,0.0,0.0,0.0,-0.2832310199737549,0.0,-0.04993477836251259,0.0,-0.020099997520446777,-0.009300008416175842,-2.0,0.0,foul_committed,8037.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.9358999729156494,0.2971000075340271,0.00021835208463016897,-0.022247344255447388,0.022248415276408195,-0.009577890858054161,0.4777032136917114,0.48080891370773315,0.23574583232402802,1.0,0.23574583232402802,999.0,0.0,0.0,0.2581999897956848,0.0,0.05694999918341637,0.0,0.4359000027179718,0.2029000073671341,2.0,0.0,0.8468024134635925,0.32315120100975037,0.011974822729825974,-0.002045451896265149,0.04571577534079552,-0.0008561384165659547,0.5992505550384521,0.4395538568496704,0.4702465236186981,1.0,0.4702465236186981,999.0,0.27745941281318665,0.0,0.14053849875926971,0.0,0.042278677225112915,0.0,0.3956170976161957,0.17902922630310059,2.02439022064209,0.0,0.2117442786693573,0.07205746322870255,0.06201314553618431,0.02325565367937088,0.049437880516052246,0.055929239839315414,0.16301485896110535,0.09147573262453079,0.2556003928184509,0.0,0.2556003928184509,0.0,1.7548071146011353,0.0,0.12371578067541122,0.0,0.01946735568344593,0.0,0.09270761907100677,0.0664551705121994,0.7485859394073486,0.0,0.5907000303268433,-0.09289997816085815,0.03155818209052086,-0.0025842194445431232,-0.02079109288752079,0.011674657464027405,0.5955511331558228,0.2764585316181183,0.5882436633110046,0.0,0.5882436633110046,0.0,0.0,0.0,-0.25507286190986633,0.0,0.00452500581741333,0.0,0.2630999982357025,0.09290000051259995,0.0,0.0,block_pass,8045.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.45590001344680786,0.5212000012397766,0.00999235175549984,0.02966727875173092,0.03130486235022545,-0.03318806365132332,0.3013588488101959,0.048931073397397995,0.18040801584720612,1.0,0.18040801584720612,999.0,0.0,0.0,0.1652759462594986,0.0,0.022272728383541107,0.0,0.04410000145435333,0.021199999377131462,4.0,0.0,0.37372928857803345,0.532190203666687,-0.003608285216614604,-0.0011935302754864097,0.035160038620233536,4.9268575821770355e-05,0.2713450789451599,0.1772993952035904,0.20488150417804718,1.0,0.20488150417804718,999.0,3.1727731227874756,0.0,0.1529289036989212,0.0,0.02914554625749588,0.0,0.13798780739307404,0.08729755878448486,2.7804877758026123,0.0,0.11688677221536636,0.09598176181316376,0.03714952990412712,0.031097332015633583,0.03354619815945625,0.03288409113883972,0.06578566879034042,0.09176302701234818,0.07422216981649399,0.0,0.07422216981649399,0.0,7.224939823150635,0.0,0.0549619197845459,0.0,0.01796642877161503,0.0,0.10279194265604019,0.0512625090777874,1.1584725379943848,0.0,-0.15379998087882996,-0.0755000114440918,-0.00408547930419445,-0.008434704504907131,0.00010875798761844635,0.0013769598444923759,0.07219263911247253,0.04648856818675995,0.07938535511493683,0.0,0.07938535511493683,0.0,0.0,0.0,-0.25658655166625977,0.0,-0.042821548879146576,0.0,0.15379999577999115,-0.0754999965429306,-1.0,0.0,short_pass,5149.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.24560000002384186,0.4309999942779541,-0.1053030714392662,0.016609109938144684,0.10660487413406372,-0.002568208845332265,0.3415633738040924,0.674228310585022,0.3415633738040924,1.0,0.3415633738040924,0.674228310585022,0.0,0.0,0.0,0.0,0.0,0.0,0.25440001487731934,0.0689999982714653,1.0,0.0,0.39580237865448,0.2702195644378662,0.006042935885488987,0.0032299538142979145,0.1089477688074112,0.004730927292257547,0.6132084727287292,0.7630813121795654,0.5347091555595398,0.7317073345184326,0.6044986248016357,0.749051034450531,1.0406570434570312,0.0,0.1506415158510208,0.03336097672581673,0.047108206897974014,0.00665487814694643,0.2871878445148468,0.27415114641189575,0.9024389982223511,0.3658536672592163,0.2912473976612091,0.22815601527690887,0.09604113548994064,0.07359535247087479,0.0530802421271801,0.05316777527332306,0.15014034509658813,0.2763904631137848,0.1897159218788147,0.44307076930999756,0.162889763712883,0.279887318611145,4.68583869934082,0.0,0.1480530947446823,0.03590497002005577,0.048411861062049866,0.007855856791138649,0.11491452902555466,0.17232339084148407,0.5321323275566101,0.6535493731498718,0.4269999861717224,0.2719999849796295,0.10819924622774124,0.07324520498514175,0.12976011633872986,0.05270543694496155,0.12237080931663513,-0.23022973537445068,-0.25850653648376465,0.0,-0.25850653648376465,-0.20553195476531982,0.0,0.0,0.025983035564422607,-0.07190000265836716,0.05822644382715225,-0.00865000020712614,0.32580000162124634,-0.2719999849796295,0.0,1.0,shot_foot,4121.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.8352000117301941,0.3312000036239624,-4.0778300899546593e-05,0.0006407340406440198,0.0006420303834602237,-0.06795292347669601,0.3675149083137512,0.5806698799133301,0.11490626633167267,1.0,0.11490626633167267,0.5806698799133301,0.0,0.0,0.2891961634159088,0.0,0.06574755907058716,0.0,0.3352000117301941,0.1687999963760376,4.0,1.0,0.6043999791145325,0.3536073565483093,0.0013348888605833054,0.00085273856529966,0.11396271735429764,0.0005820579826831818,0.43188947439193726,0.49651309847831726,0.16609209775924683,0.9756097793579102,0.16930896043777466,0.4957267940044403,4.437541961669922,0.0,0.2684112787246704,0.0007768293144181371,0.06881118565797806,0.00037195123150013387,0.3653755784034729,0.17309510707855225,3.195122003555298,0.6829268336296082,0.3674456477165222,0.13496796786785126,0.11990215629339218,0.042547259479761124,0.05658446252346039,0.06922203302383423,0.1264180690050125,0.1866191327571869,0.11028031259775162,0.1542573869228363,0.11255115270614624,0.1873386949300766,7.469089031219482,0.0,0.03543245047330856,0.0025974924210458994,0.010197566822171211,0.0022443432826548815,0.11142856627702713,0.09841366112232208,2.038884162902832,0.5604450702667236,0.10740000009536743,0.01690000295639038,0.04280935972929001,-0.013565327040851116,0.04489890858530998,-0.016642436385154724,0.13143691420555115,-0.058547914028167725,0.057242251932621,0.0,0.057242251932621,-0.058547914028167725,0.0,0.0,-0.015234902501106262,0.0,-0.001083284616470337,0.0,0.10740000009536743,-0.01690000295639038,4.0,0.0,goal,6467.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.1655000001192093,0.3801000118255615,-0.15627750754356384,0.0209975503385067,0.15768182277679443,0.10074000060558319,0.3553396463394165,0.3553396463394165,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3345000147819519,0.11990000307559967,0.0,0.0,0.5447755455970764,0.31805121898651123,0.004114390816539526,-0.0011445748386904597,0.09510097652673721,-0.00019689617329277098,0.49966365098953247,0.35295745730400085,244.06344604492188,0.7560975551605225,244.06344604492188,999.0,0.0,0.0,0.010404878295958042,0.0,0.003878049086779356,0.0,0.2809463143348694,0.18712440133094788,0.8048780560493469,0.0,0.28881382942199707,0.13140572607517242,0.09334610402584076,0.041894398629665375,0.03798263892531395,0.055154748260974884,0.20850469172000885,0.10588740557432175,428.7751159667969,0.4294344484806061,428.7751159667969,0.0,0.0,0.0,0.03197140619158745,0.0,0.011798122897744179,0.0,0.0805445984005928,0.12392453104257584,0.504589319229126,0.0,-0.1174999475479126,0.1527000069618225,-0.0852155089378357,0.0737122893333435,-0.045490410178899765,-0.031339626759290695,0.2994857132434845,-0.1594194918870926,-998.3173217773438,1.0,-998.3173217773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11750000715255737,-0.15269999206066132,1.0,0.0,goal_kick,5584.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.42640000581741333,0.5436999797821045,-0.0061843483708798885,0.01273518055677414,0.014157365076243877,0.0004482645308598876,0.08559585362672806,0.08559585362672806,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07360000163316727,0.043699998408555984,0.0,0.0,0.4831780791282654,0.4336317181587219,-0.0028217562939971685,-0.008327890187501907,0.03961506858468056,-0.0019119485514238477,0.28354549407958984,0.22235596179962158,414.4033508300781,0.5609756112098694,438.7585144042969,974.6448364257812,1.3581968545913696,0.0,0.086906298995018,0.0,0.017448626458644867,0.0,0.1142561063170433,0.16311949491500854,0.8048780560493469,0.0,0.15272551774978638,0.19226044416427612,0.042878102511167526,0.043548859655857086,0.04736028611660004,0.044060271233320236,0.16726984083652496,0.13542218506336212,492.01141357421875,0.49626797437667847,495.6184997558594,154.03564453125,4.237093448638916,0.0,0.12772323191165924,0.0,0.033176325261592865,0.0,0.10273078083992004,0.12149425595998764,1.5015355348587036,0.0,-0.1801999807357788,-0.5812000036239624,-0.01801932230591774,-0.07509812712669373,-0.05685892701148987,0.021472780033946037,0.035916298627853394,0.011902540922164917,998.7803344726562,-1.0,998.7803344726562,0.0,0.0,0.0,-0.26816561818122864,0.0,-0.03803080692887306,0.0,-0.0998000055551529,0.04360002279281616,-3.0,0.0,save,7057.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.5489000082015991,0.2759000062942505,0.028244778513908386,-0.028691019862890244,0.0402609258890152,0.006971561349928379,0.18263134360313416,0.22937309741973877,0.1830918937921524,1.0,0.1830918937921524,999.0,0.0,0.0,0.2713235318660736,0.0,0.10693103075027466,0.0,0.048900000751018524,0.2240999937057495,2.0,0.0,0.4796903133392334,0.3521634042263031,0.0011557855177670717,-0.004289972595870495,0.0590735524892807,0.0012974629644304514,0.2703346312046051,0.24049998819828033,0.22135137021541595,1.0,0.22135137021541595,999.0,5.418883323669434,0.024390242993831635,0.16906550526618958,0.0,0.10214834660291672,0.0,0.15286585688591003,0.1478365957736969,1.1707316637039185,0.0,0.1868516057729721,0.113384909927845,0.0625372976064682,0.0338108204305172,0.03980124741792679,0.04602190852165222,0.14194311201572418,0.11044255644083023,0.15671809017658234,0.0,0.15671809017658234,0.0,12.590925216674805,0.1542573869228363,0.11058633029460907,0.0,0.03988351672887802,0.0,0.10935282707214355,0.1133849173784256,0.880754828453064,0.0,-0.6407999992370605,-0.35920000076293945,-0.22735241055488586,-0.0712742805480957,-0.07031221687793732,-0.0798989087343216,0.45734846591949463,0.09423190355300903,0.5566953420639038,0.0,0.5566953420639038,0.0,-40.07370376586914,0.0,-0.12885910272598267,0.0,-0.12273067981004715,0.0,-0.13179999589920044,0.35920000076293945,-3.0,0.0,save,1590.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.314300000667572,0.3504999876022339,0.002651980146765709,-0.010626268573105335,0.010952195152640343,-0.00482640415430069,0.2384003847837448,0.2384003847837448,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18569999933242798,0.14949999749660492,0.0,0.0,0.3574366569519043,0.43297079205513,0.0019004757050424814,-0.012035376392304897,0.026918042451143265,-0.000289573916234076,0.20913831889629364,0.2136593759059906,731.0283813476562,0.26829269528388977,731.0283813476562,999.0,0.0,0.0,0.050507381558418274,0.0,0.016175583004951477,0.0,0.16009999811649323,0.113458551466465,0.4878048896789551,0.0,0.11919942498207092,0.10579247772693634,0.022974511608481407,0.014256936497986317,0.01244867593050003,0.0172748826444149,0.07138196378946304,0.06758307665586472,442.5406799316406,0.44307076930999756,442.5406799316406,0.0,0.0,0.0,0.08942200243473053,0.0,0.02887345477938652,0.0,0.09434414654970169,0.05302955582737923,0.8588688969612122,0.0,0.14919999241828918,-0.41839998960494995,0.025757476687431335,0.020688440650701523,-0.013219131156802177,-0.0074623278342187405,-0.0026977211236953735,-0.017317727208137512,998.782958984375,-1.0,998.782958984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179999813437462,-0.029799997806549072,0.0,0.0,penalty_shot,8712.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.7584999799728394,0.6376000046730042,0.06332580745220184,-0.042594749480485916,0.07631821930408478,-0.08292502164840698,0.3208681046962738,0.5103546380996704,0.05772365257143974,1.0,0.05772365257143974,0.4561600089073181,30.868810653686523,0.0,0.3153563439846039,0.05375000089406967,0.021631883457303047,0.006949999835342169,0.25850000977516174,0.13760000467300415,4.0,2.0,0.5127780437469482,0.662909746170044,0.00864760298281908,0.011473382823169231,0.028492726385593414,-0.0005278704920783639,0.29534009099006653,0.3384115993976593,0.12906181812286377,0.5609756112098694,0.1665971875190735,0.2914348542690277,8.7083740234375,0.0,0.3105108439922333,0.0635097548365593,0.019709832966327667,0.018376830965280533,0.2246854156255722,0.18463172018527985,2.6097559928894043,1.487804889678955,0.23080742359161377,0.1185513585805893,0.0316879041492939,0.021051878109574318,0.029015332460403442,0.018823493272066116,0.08287660777568817,0.17273443937301636,0.0646587461233139,0.49626800417900085,0.09258872270584106,0.13824430108070374,11.433487892150879,0.0,0.012455207295715809,0.025790711864829063,0.008434274233877659,0.016125326976180077,0.054330725222826004,0.08065448701381683,1.0564100742340088,0.6670629978179932,0.37629997730255127,0.3845999836921692,0.005008555483072996,-0.024476084858179092,-0.023825999349355698,-0.002173898508772254,-0.32049649953842163,0.19021061062812805,-0.12130920588970184,1.0,-0.27848583459854126,0.0854363739490509,0.0,0.0,0.0004449784755706787,0.09764999896287918,0.019782666116952896,0.03849999979138374,-0.06389999389648438,0.06140001118183136,1.0,2.0,shot_header,7775.0,2ef1aa90-bc56-47c8-9855-704d439fd54a
0.6294000148773193,0.4043000042438507,0.10878369957208633,0.05936870723962784,0.12392956018447876,0.043770018965005875,0.1609436273574829,0.1609436273574829,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12939999997615814,0.09570000320672989,0.0,0.0,0.31811463832855225,0.3222707211971283,-0.003614466404542327,0.0027012648060917854,0.0600157231092453,-0.0026151216588914394,0.3071078062057495,0.3071078062057495,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023487538099289,0.21987563371658325,0.0,0.0,0.1753430813550949,0.1888141930103302,0.05374748259782791,0.04996618628501892,0.04247216135263443,0.03781774267554283,0.19170492887496948,0.19170492887496948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15126948058605194,0.13745257258415222,0.0,0.0,0.335999995470047,0.3472000062465668,0.1455269455909729,0.07264679670333862,-0.15359173715114594,-0.04785054922103882,-0.48094406723976135,-0.48094406723976135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.335999995470047,-0.3472000062465668,0.0,0.0,cross,582.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.41440001130104065,0.38339999318122864,0.009817350655794144,-0.003785398555919528,0.010521863587200642,-0.0001555160415591672,0.14464756846427917,0.14464756846427917,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08560000360012054,0.11659999936819077,0.0,0.0,0.4134780168533325,0.4102926552295685,0.00920191965997219,-0.0029352062847465277,0.01623811013996601,6.325684080366045e-05,0.18428657948970795,0.18428657948970795,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12509270012378693,0.10404876619577408,0.0,0.0,0.13570894300937653,0.07126589864492416,0.023987771943211555,0.02101021818816662,0.02909393608570099,0.03609171509742737,0.07118747383356094,0.07118747383356094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10126592963933945,0.047959163784980774,0.0,0.0,0.37800002098083496,-0.1112000048160553,0.0022786124609410763,0.0030936398543417454,0.001990356482565403,-0.0005194353871047497,-0.16136355698108673,-0.16136355698108673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23560000956058502,0.1111999899148941,0.0,0.0,long_ball,323.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.24609999358654022,0.013899999670684338,-0.037320561707019806,-0.030152756720781326,0.04797929897904396,-0.03269701078534126,0.5484144687652588,0.5484144687652588,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538999915122986,0.4860999882221222,0.0,0.0,0.4951145350933075,0.2543097734451294,-0.011123262345790863,-0.008676494471728802,0.08954515308141708,0.00601589260622859,0.5133271217346191,0.5133271217346191,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423682749271393,0.3305829167366028,0.0,0.0,0.3554360866546631,0.27947038412094116,0.09498940408229828,0.07813958078622818,0.08549534529447556,0.09772446751594543,0.03635114058852196,0.03635114058852196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09561724960803986,0.17082835733890533,0.0,0.0,-0.001999974250793457,0.0009999871253967285,0.19862961769104004,0.1530400812625885,0.24906080961227417,0.2348155975341797,-0.001675933599472046,-0.001675933599472046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000040531158447,0.0010000020265579224,0.0,0.0,dribble_attempt,485.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.15230000019073486,0.4778999984264374,0.0003796145902015269,-0.00018075789557769895,0.00042045291047543287,1.1416706911404617e-05,0.34840163588523865,0.34840163588523865,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34769999980926514,0.022099999710917473,0.0,0.0,0.15744389593601227,0.469838947057724,0.0009486673516221344,-0.00098207697737962,0.005184848327189684,0.0009581095655448735,0.34697359800338745,0.34697359800338745,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425561189651489,0.030160972848534584,0.0,0.0,0.026066014543175697,0.03923530876636505,0.008733010850846767,0.012943233363330364,0.014791028574109077,0.01746293157339096,0.009085854515433311,0.009085854515433311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026066012680530548,0.03923530876636505,0.0,0.0,-0.0738999992609024,0.11460000276565552,-0.02748279459774494,0.03627843037247658,-0.045426275581121445,-0.044967569410800934,-0.0156286358833313,-0.0156286358833313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739000141620636,-0.11460000276565552,0.0,0.0,goal_kick,244.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.16410000622272491,0.5242000222206116,-0.01524180918931961,0.009419231675565243,0.017917439341545105,-0.007070492021739483,0.336770623922348,0.336770623922348,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359000086784363,0.02419999986886978,0.0,0.0,0.27664878964424133,0.4620927572250366,0.00019718179828487337,-0.005081028677523136,0.06182371824979782,0.002441098913550377,0.3233701288700104,0.3233701288700104,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25950732827186584,0.11143415421247482,0.0,0.0,0.17651690542697906,0.157896488904953,0.05567515268921852,0.05392441526055336,0.04702390730381012,0.058586589992046356,0.05332929641008377,0.05332929641008377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11704671382904053,0.11811305582523346,0.0,0.0,-0.15369999408721924,0.17599999904632568,-0.022779330611228943,0.0971316322684288,-0.08642231673002243,-0.09109760075807571,-0.1756543219089508,-0.1756543219089508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02070000022649765,-0.17600001394748688,0.0,0.0,goal_kick,147.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.3919999897480011,0.6033999919891357,-0.007268516346812248,0.004611029289662838,0.00860772468149662,-0.0003494397387839854,0.14951775968074799,0.14951775968074799,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1080000028014183,0.10339999943971634,0.0,0.0,0.3744877576828003,0.5346342325210571,-0.0004361320461612195,0.009935433976352215,0.028341133147478104,-0.001691969926469028,0.20677122473716736,0.20677122473716736,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14923901855945587,0.13653656840324402,0.0,0.0,0.11733295768499374,0.15988078713417053,0.03266170993447304,0.03354288637638092,0.0385693684220314,0.03166481852531433,0.11630729585886002,0.11630729585886002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08513546735048294,0.09010633081197739,0.0,0.0,0.12610000371932983,0.4942000210285187,0.04365693777799606,0.026203757151961327,-0.047719765454530716,0.022331025451421738,-0.2669885754585266,-0.2669885754585266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610000371932983,-0.25679999589920044,0.0,0.0,short_pass,692.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
