t,ball_x,ball_y,holder_id,holder_team,reward,team0_r,team1_r
85682,628.1517333984375,172.04065704345703,51114,1,0.0,0.0,0.01
85683,628.1819763183594,172.03974151611328,51114,1,0.0,0.0,0.01
85684,628.0199584960938,171.96408081054688,51114,1,0.0,0.0,0.01
85685,628.0448913574219,171.8297576904297,51114,1,0.0,0.0,0.01
85686,628.1582336425781,171.79663848876953,51114,1,0.0,0.0,0.01
85687,628.2355346679688,171.76200103759766,51114,1,0.0,0.0,0.01
85688,628.264892578125,171.76071166992188,51114,1,0.0,0.0,0.01
85689,628.1598205566406,171.7378692626953,51114,1,0.0,0.0,0.01
85690,628.1151428222656,171.72806549072266,51114,1,0.0,0.0,0.01
85691,628.0993347167969,171.72530364990234,51114,1,0.0,0.0,0.01
85692,628.0586547851562,171.7390594482422,51114,1,0.0,0.0,0.01
85693,628.0049438476562,171.71214294433594,51114,1,0.0,0.0,0.01
85694,627.9859924316406,171.70275115966797,51114,1,0.0,0.0,0.01
85695,628.0013427734375,171.6104507446289,51114,1,0.0,0.0,0.01
85696,628.0052795410156,171.59288024902344,51114,1,0.0,0.0,0.01
85697,628.0131530761719,171.6101531982422,51114,1,0.0,0.0,0.01
85910,624.7652282714844,189.15726470947266,51114,1,0.0,0.0,0.01
85912,613.0826110839844,186.65892028808594,51114,1,0.0,0.0,0.01
85914,601.90673828125,185.33810424804688,51114,1,0.0,0.0,0.01
85917,579.6813659667969,185.52845001220703,51114,1,0.0,0.0,0.01
85920,563.4281921386719,184.19518280029297,51114,1,0.0,0.0,0.01
85922,557.3955688476562,182.99557495117188,51114,1,0.0,0.0,0.01
85925,542.8958435058594,182.46184539794922,51189,1,1.2,0.0,0.01
85928,526.1442260742188,181.02621459960938,51189,1,0.0,0.0,0.01
85931,512.9605407714844,180.24605560302734,51189,1,0.0,0.0,0.01
85934,499.9653778076172,178.63419342041016,51189,1,0.0,0.0,0.01
85936,490.46429443359375,178.35419464111328,51189,1,0.0,0.0,0.01
85940,486.388916015625,177.8262481689453,51189,1,0.0,0.0,0.01
85941,486.40586853027344,177.19027709960938,51189,1,0.0,0.0,0.01
85942,486.4140167236328,176.9906997680664,51189,1,0.0,0.0,0.01
85943,486.34095764160156,176.90557098388672,51189,1,0.0,0.0,0.01
85944,486.1631164550781,176.52413177490234,51189,1,0.0,0.0,0.01
85945,486.09681701660156,176.40076446533203,51189,1,0.0,0.0,0.01
85946,486.10096740722656,176.2403793334961,51189,1,0.0,0.0,0.01
85947,486.1055603027344,176.1902084350586,51189,1,0.0,0.0,0.01
85948,485.95269775390625,176.1018295288086,51189,1,0.0,0.0,0.01
85949,485.8966064453125,176.07706451416016,51189,1,0.0,0.0,0.01
85950,485.7648468017578,175.58856201171875,51189,1,0.0,0.0,0.01
85951,485.7173767089844,175.4112319946289,51189,1,0.0,0.0,0.01
85952,485.568359375,175.31069946289062,51189,1,0.0,0.0,0.01
85953,485.5182647705078,175.28589630126953,51189,1,0.0,0.0,0.01
85954,485.497802734375,175.2780990600586,51189,1,0.0,0.0,0.01
85955,485.4648895263672,175.20736694335938,51189,1,0.0,0.0,0.01
85956,485.4316711425781,174.71883392333984,51189,1,0.0,0.0,0.01
85957,485.44142150878906,174.57041931152344,51189,1,0.0,0.0,0.01
85958,485.4573059082031,174.41349029541016,51189,1,0.0,0.0,0.01
85959,485.4646453857422,174.36013793945312,51189,1,0.0,0.0,0.01
85960,485.47784423828125,174.32106018066406,51189,1,0.0,0.0,0.01
85961,485.4820556640625,174.3429718017578,51189,1,0.0,0.0,0.01
85962,485.48854064941406,174.36611938476562,51189,1,0.0,0.0,0.01
85963,485.2655944824219,174.3572540283203,51189,1,0.0,0.0,0.01
85979,509.0122528076172,169.7784652709961,51189,1,0.0,0.0,0.01
85981,517.7527160644531,169.52389526367188,51189,1,0.0,0.0,0.01
85983,528.4517517089844,167.5422134399414,51189,1,0.0,0.0,0.01
85985,540.9205322265625,166.46654510498047,51189,1,0.0,0.0,0.01
85986,540.9208068847656,166.46758270263672,51189,1,0.0,0.0,0.01
85988,547.9166259765625,165.93748474121094,51189,1,0.0,0.0,0.01
85990,558.236083984375,164.27823638916016,51189,1,0.0,0.0,0.01
85991,558.2323303222656,164.2783660888672,51189,1,0.0,0.0,0.01
85992,558.2336730957031,164.2853240966797,51189,1,0.0,0.0,0.01
85994,567.8908996582031,163.98129272460938,51114,1,1.2,0.0,0.01
85996,574.5998229980469,162.8064422607422,51114,1,0.0,0.0,0.01
85998,581.017333984375,162.34632110595703,51114,1,0.0,0.0,0.01
85999,581.017578125,162.33932495117188,51114,1,0.0,0.0,0.01
86001,588.6720581054688,162.0843276977539,51114,1,0.0,0.0,0.01
86002,590.7658081054688,161.54417419433594,51114,1,0.0,0.0,0.01
86003,591.4652709960938,161.3626480102539,51114,1,0.0,0.0,0.01
86006,599.0901184082031,160.48941040039062,51114,1,0.0,0.0,0.01
86008,603.8623352050781,159.98406219482422,51114,1,0.0,0.0,0.01
86009,605.5289306640625,159.82230377197266,51114,1,0.0,0.0,0.01
86010,605.9861145019531,159.738037109375,51114,1,0.0,0.0,0.01
86012,611.1728515625,159.50321197509766,51114,1,0.0,0.0,0.01
86013,611.5004577636719,159.55960845947266,51114,1,0.0,0.0,0.01
86023,631.1487731933594,162.44583892822266,51114,1,0.0,0.0,0.01
86025,635.6825866699219,165.66178131103516,51114,1,0.0,0.0,0.01
86026,635.6838989257812,165.6856231689453,51114,1,0.0,0.0,0.01
86195,637.8340759277344,178.87513732910156,51189,1,0.0,0.0,0.01
86197,630.2390747070312,177.68712615966797,51189,1,0.0,0.0,0.01
86198,630.2220153808594,177.70006561279297,51189,1,0.0,0.0,0.01
86200,623.138427734375,177.70458984375,51189,1,0.0,0.0,0.01
86202,618.2843322753906,177.0277557373047,51189,1,0.0,0.0,0.01
86204,613.4905395507812,176.5421600341797,51189,1,0.0,0.0,0.01
86206,607.7290344238281,176.31582641601562,51189,1,0.0,0.0,0.01
86209,598.768310546875,175.10118865966797,51189,1,0.0,0.0,0.01
86211,594.8471069335938,174.7465362548828,51189,1,0.0,0.0,0.01
86213,590.5655517578125,174.30387115478516,51189,1,0.0,0.0,0.01
86215,585.33984375,173.9845428466797,51189,1,1.2,0.0,0.01
86217,581.5461730957031,173.60250091552734,51189,1,0.0,0.0,0.01
86219,578.1094970703125,173.65802001953125,51189,1,0.0,0.0,0.01
86221,573.2261047363281,173.15019989013672,51189,1,0.0,0.0,0.01
86223,569.6983947753906,172.40902709960938,51189,1,0.0,0.0,0.01
86224,569.6876220703125,172.42657470703125,51189,1,0.0,0.0,0.01
86226,565.3337707519531,172.36101531982422,51189,1,0.0,0.0,0.01
86227,563.1257019042969,172.37677764892578,51189,1,0.0,0.0,0.01
86228,562.4071960449219,172.38155364990234,51189,1,0.0,0.0,0.01
86229,562.2220764160156,172.36954498291016,51189,1,0.0,0.0,0.01
86231,557.0903015136719,171.84765625,51189,1,0.0,0.0,0.01
86233,552.1828308105469,171.49584197998047,51189,1,0.0,0.0,0.01
86234,552.1816101074219,171.4866943359375,51189,1,0.0,0.0,0.01
86236,548.62939453125,170.9145050048828,51189,1,0.0,0.0,0.01
86237,546.5909423828125,170.67699432373047,51189,1,0.0,0.0,0.01
86238,545.9162292480469,170.58826446533203,51189,1,0.0,0.0,0.01
86239,543.6163940429688,170.5988540649414,51189,1,0.0,0.0,0.01
86240,542.8193969726562,170.5873260498047,51189,1,0.0,0.0,0.01
86241,539.6783142089844,170.38516235351562,51189,1,0.0,0.0,0.01
86242,538.6548156738281,170.31687927246094,51189,1,0.0,0.0,0.01
86243,536.6494750976562,170.2121810913086,51189,1,0.0,0.0,0.01
86244,535.9945678710938,170.18195343017578,51189,1,0.0,0.0,0.01
86245,535.8205871582031,170.1745376586914,51189,1,0.0,0.0,0.01
86246,533.7154235839844,170.1021957397461,51189,1,0.0,0.0,0.01
86247,532.9854125976562,170.07785034179688,51189,1,0.0,0.0,0.01
86248,531.4898376464844,169.8631820678711,51189,1,0.0,0.0,0.01
86249,530.9894409179688,169.7852325439453,51189,1,0.0,0.0,0.01
86250,530.8537902832031,169.76026916503906,51189,1,0.0,0.0,0.01
86251,528.2756958007812,169.5809555053711,51189,1,0.0,0.0,0.01
86252,527.4623718261719,169.546630859375,51189,1,0.0,0.0,0.01
86253,525.8453979492188,169.31523895263672,51189,1,0.0,0.0,0.01
86254,525.2886962890625,169.23312377929688,51189,1,0.0,0.0,0.01
86255,523.994873046875,169.31758880615234,51189,1,0.0,0.0,0.01
86256,523.5661010742188,169.36196899414062,51189,1,0.0,0.0,0.01
86258,521.412841796875,169.00735473632812,51189,1,0.0,0.0,0.01
86261,535.2253723144531,168.44943237304688,51189,1,0.0,0.0,0.01
86263,547.1860046386719,168.50192260742188,51189,1,0.0,0.0,0.01
86265,555.7686157226562,167.90826416015625,51189,1,0.0,0.0,0.01
86267,563.5343933105469,167.8727798461914,51189,1,0.0,0.0,0.01
86269,573.2656555175781,167.54932403564453,51189,1,0.0,0.0,0.01
86271,579.7704162597656,167.59354400634766,51189,1,0.0,0.0,0.01
86273,585.90234375,167.21995544433594,51189,1,0.0,0.0,0.01
86275,593.4908447265625,166.78578186035156,51189,1,0.0,0.0,0.01
86277,598.4331359863281,166.60106658935547,51189,1,0.0,0.0,0.01
86279,603.3833923339844,166.5752410888672,51189,1,0.0,0.0,0.01
86281,607.67724609375,166.21613311767578,51189,1,0.0,0.0,0.01
